customer_id,bill_date,amount_due,payment_status,data_usage_gb,call_minutes,sms_count,promo_applied
C0661,2024-12-31,110.59,Due,39.33,454,32,False
C0052,2024-11-20,111.15,Paid,54.11,133,87,False
C0991,2025-02-24,68.43,Paid,76.6,14,181,False
C0072,2025-02-13,102.27,Paid,41.57,93,116,False
C0621,2025-04-03,39.96,Overdue,19.73,155,32,False
C0516,2024-07-26,36.73,Due,5.17,127,65,False
C0828,2024-08-01,105.1,Overdue,26.21,373,89,True
C0244,2024-07-06,110.91,Overdue,23.42,407,36,True
C0814,2025-02-23,141.08,Due,20.59,422,167,False
C0188,2024-06-16,158.66,Due,14.68,69,28,True
C0845,2025-02-21,46.43,Due,22.37,363,141,False
C0018,2025-05-18,29.78,Due,24.82,440,2,True
C0986,2025-03-05,131.45,Due,19.25,244,87,True
C0475,2024-07-10,55.96,Due,18.54,102,107,True
C0655,2024-11-23,21.91,Due,84.93,282,57,True
C0906,2024-09-26,39.23,Overdue,76.39,297,76,True
C0416,2024-09-30,20.01,Overdue,30.98,157,55,False
C0601,2025-02-16,189.29,Paid,72.29,184,111,False
C0176,2025-03-15,93.09,Overdue,31.08,260,62,True
C0168,2024-06-23,109.86,Overdue,88.29,127,149,True
C0475,2025-04-19,158.03,Overdue,78.06,107,8,True
C0915,2024-10-25,88.18,Paid,45.36,311,149,False
C0816,2025-04-08,116.1,Due,74.82,458,182,True
C0203,2025-02-26,113.1,Paid,36.9,139,100,True
C0567,2024-09-27,94.92,Overdue,91.17,143,134,False
C0787,2024-12-27,135.59,Overdue,76.93,422,164,False
C0848,2024-11-30,22.63,Overdue,6.23,133,94,False
C0025,2025-02-28,87.79,Paid,89.53,330,99,True
C0887,2025-01-16,52.06,Paid,41.59,390,141,False
C0312,2024-11-25,88.35,Due,21.61,355,194,True
C0867,2025-03-19,172.29,Overdue,24.13,156,114,True
C0115,2024-11-24,193.82,Overdue,4.86,261,27,False
C0957,2024-08-17,44.17,Due,19.05,389,176,True
C0410,2025-04-06,170.47,Overdue,78.65,279,152,True
C0859,2025-03-29,112.83,Overdue,10.27,92,131,True
C0427,2025-01-03,134.91,Overdue,32.03,200,69,True
C0837,2025-04-22,156.19,Overdue,97.95,499,140,False
C0705,2025-04-04,49.67,Overdue,39.0,27,61,True
C0944,2024-12-13,51.11,Due,60.25,166,159,True
C0012,2024-06-06,167.7,Due,45.62,146,153,True
C0339,2025-04-13,186.5,Overdue,43.8,309,163,True
C0269,2024-10-24,64.54,Paid,39.31,401,182,False
C0480,2024-12-09,177.53,Due,57.57,260,11,True
C0974,2025-04-02,66.84,Overdue,39.47,80,3,True
C0617,2025-04-07,26.45,Paid,74.43,321,91,True
C0468,2025-05-02,66.33,Due,28.6,338,0,False
C0260,2025-02-17,126.85,Due,73.31,441,135,True
C0678,2025-05-03,146.61,Paid,85.34,446,108,False
C0349,2025-05-01,164.72,Overdue,57.72,239,143,False
C0276,2024-11-27,19.6,Due,68.56,140,145,False
C0076,2025-02-10,17.21,Paid,92.87,388,90,False
C0931,2025-03-17,18.07,Due,76.64,14,79,False
C0460,2025-05-09,196.98,Paid,13.79,167,166,True
C0605,2024-12-16,19.27,Overdue,5.91,73,74,False
C0810,2024-10-25,17.09,Paid,72.71,406,76,True
C0340,2024-09-12,109.63,Overdue,42.67,467,197,True
C0496,2024-12-28,58.07,Paid,62.64,490,4,False
C0561,2024-06-21,197.24,Overdue,38.34,270,14,False
C0179,2025-01-02,31.74,Overdue,27.08,333,144,False
C0195,2025-02-09,170.56,Overdue,8.5,256,53,True
C0229,2024-12-15,139.89,Overdue,22.18,253,106,True
C0888,2025-01-12,34.62,Due,81.87,267,173,True
C0936,2024-07-22,122.45,Overdue,91.7,165,79,False
C0864,2025-02-24,135.76,Paid,40.63,137,65,False
C0467,2025-05-26,75.59,Paid,14.06,98,148,True
C0795,2024-08-16,119.16,Paid,22.7,223,28,True
C0907,2025-04-18,120.81,Due,54.37,381,166,True
C0157,2024-08-10,163.59,Paid,22.03,118,178,True
C0879,2024-09-22,68.5,Paid,22.95,182,29,False
C0267,2025-02-07,121.39,Paid,56.59,346,144,True
C0614,2025-01-19,93.75,Overdue,73.66,96,126,True
C0231,2024-08-08,56.87,Overdue,64.83,295,141,True
C0862,2024-11-29,44.26,Paid,25.61,421,25,False
C0952,2025-03-15,178.73,Overdue,67.61,57,95,False
C0110,2024-07-24,67.5,Due,10.66,325,88,True
C0370,2025-01-29,94.82,Paid,97.08,332,52,False
C0987,2025-05-05,162.64,Overdue,34.68,353,177,False
C0312,2024-08-17,110.85,Overdue,59.45,91,31,False
C0294,2025-04-15,113.0,Paid,69.76,65,93,True
C0278,2024-11-24,134.78,Due,74.88,418,160,False
C0559,2024-12-12,182.91,Overdue,60.2,355,14,False
C0153,2024-10-14,20.22,Overdue,77.91,361,199,False
C0208,2024-11-22,66.93,Paid,57.45,259,10,True
C0741,2024-06-14,135.95,Paid,39.25,6,13,True
C0037,2025-01-24,187.85,Overdue,71.09,153,98,False
C0460,2024-08-15,162.15,Due,90.35,172,26,False
C0768,2024-11-14,139.6,Due,14.22,39,102,False
C0539,2025-04-08,81.51,Overdue,38.87,11,9,False
C0129,2025-01-28,162.78,Paid,23.06,170,102,False
C0421,2024-08-01,132.19,Paid,10.69,327,54,True
C0937,2024-09-02,70.18,Overdue,94.68,487,72,False
C0937,2024-06-18,19.79,Paid,55.07,194,101,False
C0398,2025-03-11,48.92,Overdue,46.13,270,23,False
C0224,2024-12-28,121.43,Due,73.7,89,197,True
C0456,2025-01-05,175.09,Due,57.32,61,117,True
C0450,2024-08-04,47.03,Paid,38.72,239,110,True
C0783,2025-05-05,12.78,Due,72.9,17,91,True
C0854,2024-11-07,120.95,Paid,67.86,386,129,True
C0107,2025-05-02,196.19,Paid,56.71,379,79,True
C0795,2025-03-03,135.03,Due,11.28,3,110,True
C0860,2024-12-20,121.76,Paid,97.09,200,43,False
C0636,2025-03-27,33.45,Due,75.83,3,164,False
C0597,2025-01-12,137.17,Overdue,35.69,490,43,True
C0587,2024-08-26,189.54,Overdue,71.0,304,93,True
C0577,2024-08-17,86.13,Overdue,32.95,49,141,False
C0892,2024-10-18,56.7,Overdue,69.32,120,30,True
C0813,2024-08-19,91.34,Paid,32.16,295,48,False
C0714,2025-02-26,194.34,Paid,95.53,94,177,False
C0598,2025-02-16,124.9,Paid,18.22,16,2,True
C0499,2024-10-13,67.89,Paid,96.43,387,106,True
C0955,2025-01-07,48.39,Paid,86.32,441,127,True
C0567,2025-04-06,128.36,Paid,30.9,366,86,True
C0223,2025-05-19,112.3,Due,28.21,134,137,True
C0706,2024-07-29,22.26,Due,82.24,343,163,False
C0476,2024-12-27,87.74,Paid,20.23,364,56,True
C0214,2024-11-20,140.93,Overdue,62.68,218,26,True
C0913,2024-11-11,148.56,Due,73.93,436,118,True
C0005,2025-02-23,123.7,Overdue,6.02,466,22,False
C0947,2024-06-26,196.8,Due,72.07,493,161,False
C0999,2024-10-15,151.7,Due,27.14,185,109,False
C0223,2025-02-06,65.12,Due,73.83,160,92,True
C0041,2024-10-19,26.85,Due,15.26,161,194,False
C0673,2025-04-01,70.45,Paid,74.16,366,63,False
C0036,2024-11-20,42.91,Due,1.2,330,192,True
C0953,2024-08-02,155.47,Paid,81.36,430,123,True
C0947,2024-12-01,92.61,Due,23.48,495,193,False
C0272,2024-11-13,56.49,Due,96.7,333,138,True
C0810,2025-02-28,17.01,Paid,12.18,486,137,True
C0251,2024-09-22,118.63,Due,75.7,62,95,False
C0550,2025-05-02,60.8,Due,54.47,180,33,True
C0242,2024-12-03,147.35,Paid,30.07,284,187,True
C0723,2024-09-24,75.61,Overdue,27.06,231,156,True
C0163,2024-08-04,100.85,Overdue,22.1,17,133,True
C0406,2025-05-29,112.48,Due,99.48,442,27,True
C0341,2025-05-14,92.7,Paid,39.58,39,124,False
C0851,2025-01-05,41.25,Due,89.94,401,80,False
C0125,2025-04-15,41.86,Overdue,91.81,254,26,False
C0580,2024-11-28,132.09,Paid,2.91,142,62,False
C0821,2025-02-04,142.88,Due,56.23,80,18,False
C0268,2024-11-24,25.31,Paid,91.61,185,151,True
C0515,2025-05-09,148.02,Paid,43.06,21,196,True
C0903,2025-01-23,64.56,Due,2.03,123,111,True
C0133,2025-05-22,89.03,Paid,83.19,141,199,False
C0650,2024-08-12,39.18,Overdue,82.21,273,54,False
C0638,2024-10-01,35.17,Due,19.98,261,32,True
C0187,2024-08-17,197.44,Overdue,38.76,447,104,False
C0785,2025-04-19,129.23,Paid,9.56,495,126,True
C0728,2024-08-04,37.44,Due,36.34,444,4,False
C0988,2024-12-07,198.2,Due,23.35,190,195,False
C0801,2024-07-14,47.68,Overdue,21.76,406,33,True
C0925,2024-06-18,96.86,Overdue,96.9,480,141,True
C0001,2024-12-07,92.45,Due,36.79,327,50,False
C0995,2025-01-05,133.11,Paid,31.35,248,171,True
C0937,2025-05-02,146.82,Due,10.7,282,141,True
C0436,2024-09-21,71.62,Due,79.23,165,98,True
C0169,2024-06-29,73.97,Paid,61.06,171,167,True
C0027,2024-06-10,69.79,Paid,66.11,48,142,False
C0339,2024-06-17,95.2,Due,44.54,402,34,False
C0271,2024-11-01,127.1,Overdue,28.6,460,163,True
C0608,2025-03-02,189.14,Paid,57.76,180,0,False
C0695,2025-01-16,171.18,Overdue,15.52,407,36,True
C0691,2024-11-11,179.67,Overdue,27.52,276,47,True
C0055,2024-07-23,66.21,Paid,64.73,341,74,False
C0818,2024-07-27,149.73,Overdue,18.04,94,143,False
C0433,2024-07-26,16.81,Due,7.44,368,116,True
C0428,2024-07-07,50.39,Paid,61.73,60,178,False
C0983,2025-02-02,43.29,Paid,55.89,2,43,True
C0917,2025-04-25,41.29,Overdue,78.31,424,32,True
C0889,2025-05-02,71.01,Due,85.49,420,132,True
C0215,2025-01-21,184.89,Paid,34.0,441,65,False
C0272,2024-07-30,137.03,Paid,97.7,85,183,True
C0668,2024-11-07,140.81,Paid,5.12,131,121,False
C0833,2025-01-31,22.26,Paid,4.64,46,126,False
C0071,2024-10-05,76.98,Overdue,86.17,379,43,False
C0264,2024-10-22,127.28,Paid,16.72,268,167,True
C0895,2024-08-11,110.77,Due,57.35,105,200,False
C0224,2024-11-29,167.84,Due,79.88,475,63,True
C0343,2024-12-29,19.42,Paid,1.77,425,62,True
C0775,2024-10-08,148.78,Due,84.66,122,39,True
C0157,2024-06-10,13.0,Paid,80.35,414,170,False
C0743,2025-04-15,97.91,Overdue,19.67,440,39,True
C0714,2024-10-13,139.04,Overdue,43.61,327,1,True
C0417,2024-10-25,45.64,Overdue,7.52,70,176,True
C0203,2024-11-20,80.34,Paid,3.11,40,146,True
C0056,2025-02-09,44.38,Due,31.55,455,82,False
C0531,2025-05-30,136.12,Paid,6.65,109,160,True
C0521,2024-07-04,75.22,Due,41.63,92,6,True
C0290,2024-07-08,54.77,Paid,88.06,225,107,False
C0510,2025-03-10,193.81,Due,69.05,86,186,False
C0013,2025-03-04,121.83,Paid,34.04,162,22,False
C0607,2025-04-24,36.24,Due,25.42,207,49,False
C0742,2024-06-30,121.69,Due,32.97,146,133,False
C0783,2025-04-16,60.13,Paid,77.2,92,125,False
C0429,2024-10-22,159.8,Paid,81.92,79,142,False
C0857,2025-03-23,83.11,Paid,57.91,60,143,True
C0587,2025-05-17,88.91,Paid,29.23,463,195,True
C0321,2025-04-10,156.62,Due,91.26,216,55,False
C0663,2024-09-20,147.13,Paid,33.01,355,108,False
C0942,2025-01-14,135.44,Paid,34.34,197,193,False
C0167,2025-04-04,103.4,Overdue,61.89,132,108,False
C0316,2024-07-02,123.55,Due,35.96,250,92,True
C0627,2025-04-24,134.33,Due,12.46,143,20,False
C0566,2024-06-29,160.94,Overdue,53.06,323,150,False
C0218,2025-04-21,111.12,Paid,82.77,81,0,True
C0635,2024-08-18,82.07,Due,85.57,222,184,False
C0183,2025-01-07,65.78,Paid,42.22,461,133,True
C0241,2024-09-27,131.51,Paid,8.82,274,177,True
C0259,2024-10-22,155.26,Overdue,99.24,307,156,False
C0288,2025-03-21,82.86,Due,32.14,396,157,True
C0995,2024-07-18,114.36,Overdue,90.85,375,101,True
C0213,2024-06-15,85.82,Due,34.43,462,162,False
C0590,2024-07-09,82.58,Paid,25.31,335,104,True
C0326,2025-03-31,78.11,Due,53.15,335,48,True
C0733,2024-08-24,164.92,Overdue,40.54,279,198,False
C0751,2025-03-22,69.73,Paid,62.52,344,173,False
C0476,2025-02-03,29.38,Due,99.46,473,95,False
C0824,2025-05-09,46.87,Overdue,88.13,57,150,True
C0185,2024-07-22,144.35,Due,56.68,114,127,False
C0294,2024-06-10,51.84,Due,94.67,495,129,True
C0656,2025-05-29,184.16,Due,66.95,48,85,False
C0538,2024-06-24,33.95,Overdue,67.14,150,164,True
C0792,2024-12-12,187.34,Overdue,44.34,162,39,True
C0007,2025-05-17,128.9,Overdue,23.24,212,126,False
C0642,2025-04-06,115.75,Due,56.94,256,35,True
C0149,2024-08-12,123.02,Paid,78.84,203,60,True
C0419,2025-01-02,31.92,Due,40.33,464,40,False
C0762,2024-10-21,12.92,Paid,25.52,184,28,False
C0768,2024-07-24,191.72,Due,45.28,175,0,True
C0676,2025-03-04,95.95,Overdue,7.82,494,64,True
C0207,2025-05-09,178.62,Overdue,65.08,226,130,True
C0870,2024-07-22,18.43,Due,45.87,3,88,False
C0902,2025-02-28,152.95,Due,30.52,234,106,False
C0840,2025-04-21,47.25,Due,85.84,478,160,False
C0277,2024-12-29,21.86,Overdue,95.2,27,91,True
C0563,2025-01-27,158.34,Paid,23.19,58,107,False
C0404,2024-09-04,98.71,Overdue,8.95,342,108,False
C0219,2025-01-21,39.23,Due,70.33,106,173,False
C0766,2024-08-24,87.61,Due,76.61,300,30,True
C0017,2024-08-15,12.7,Paid,68.79,93,10,True
C0723,2024-10-19,50.81,Overdue,88.84,255,6,False
C0585,2024-12-25,151.05,Paid,23.27,14,10,True
C0582,2025-04-22,180.28,Overdue,84.93,467,16,True
C0474,2024-12-04,160.42,Overdue,98.9,348,25,False
C0484,2024-11-07,19.48,Due,75.88,308,177,True
C0253,2024-12-28,191.57,Paid,57.61,228,153,True
C0330,2025-05-21,187.62,Paid,37.67,431,66,False
C0358,2025-04-24,135.35,Paid,9.68,233,67,True
C0565,2025-03-06,187.18,Overdue,28.54,101,148,True
C0545,2025-05-07,83.34,Overdue,23.16,60,162,True
C0986,2024-10-04,159.23,Due,66.43,462,175,False
C0067,2025-02-05,106.07,Overdue,63.05,118,88,True
C0938,2024-09-25,105.14,Paid,46.6,250,175,True
C0455,2024-08-31,48.77,Overdue,25.32,20,152,False
C0560,2024-07-03,65.01,Paid,59.5,54,137,True
C0351,2024-10-09,132.06,Overdue,11.73,2,87,False
C0440,2024-09-07,130.94,Paid,75.2,122,90,False
C0559,2025-03-29,32.61,Due,57.34,356,138,True
C0317,2025-02-27,143.61,Overdue,39.3,266,0,True
C0652,2024-06-18,133.75,Overdue,97.76,261,197,False
C0323,2024-09-28,135.41,Overdue,11.18,267,178,False
C0208,2024-11-24,75.8,Paid,83.05,261,95,True
C0183,2024-07-08,101.45,Paid,17.08,470,18,True
C0486,2024-12-16,34.09,Due,10.76,302,84,False
C0516,2024-09-24,192.98,Paid,5.53,195,4,True
C0112,2025-01-09,92.17,Overdue,96.27,302,0,False
C0368,2025-03-13,165.4,Paid,81.02,176,52,False
C0934,2025-02-15,118.04,Paid,53.42,339,106,False
C0917,2025-03-13,107.79,Overdue,61.25,90,161,False
C0896,2024-06-13,16.07,Paid,17.64,392,23,False
C0580,2024-11-04,49.99,Due,62.46,483,42,True
C0049,2025-02-16,76.87,Paid,1.85,457,84,False
C0255,2024-06-07,116.42,Paid,82.42,433,156,False
C0743,2024-08-29,137.09,Paid,12.3,220,26,False
C0632,2025-03-12,194.66,Overdue,95.8,227,195,False
C0506,2024-07-18,175.99,Due,77.24,193,75,False
C0575,2025-03-07,93.83,Paid,77.18,239,91,True
C0360,2024-10-25,64.91,Overdue,52.31,420,118,False
C0635,2025-03-21,184.45,Overdue,83.66,415,81,True
C0063,2024-08-09,112.16,Overdue,65.11,157,81,True
C0284,2025-03-19,110.18,Paid,78.26,470,113,True
C0325,2025-05-24,114.94,Due,86.46,231,168,True
C0919,2024-12-19,136.04,Paid,27.74,448,155,True
C0037,2024-10-07,89.97,Overdue,26.16,461,192,False
C0275,2024-08-21,72.87,Overdue,95.98,339,20,True
C0798,2024-11-07,180.62,Paid,26.1,131,129,False
C0496,2025-01-03,35.97,Paid,96.55,499,11,True
C0575,2024-11-21,10.59,Due,66.78,453,182,False
C0858,2025-02-28,124.96,Due,34.12,426,73,False
C0771,2025-06-02,95.92,Overdue,54.52,470,59,True
C0903,2024-09-25,94.58,Overdue,50.99,159,188,True
C0498,2024-11-18,116.89,Paid,77.27,275,167,False
C0288,2025-01-20,84.06,Overdue,32.21,86,32,True
C0457,2024-07-05,20.23,Paid,35.63,154,67,True
C0670,2024-11-01,137.49,Due,90.31,243,137,True
C0215,2024-11-14,65.0,Paid,34.78,143,26,False
C0174,2025-03-04,25.28,Overdue,2.4,18,128,False
C0346,2024-08-31,45.96,Paid,87.84,22,116,False
C0395,2025-05-25,199.79,Due,49.97,86,158,True
C0604,2024-09-20,189.35,Paid,65.65,426,148,False
C0618,2024-06-03,10.74,Due,28.81,192,79,True
C0789,2024-11-20,93.36,Paid,63.49,191,52,False
C0092,2025-01-01,43.33,Paid,18.24,450,123,False
C0298,2025-05-23,41.43,Overdue,88.8,266,44,False
C0773,2025-05-28,58.66,Overdue,77.55,17,16,True
C0231,2024-11-13,73.61,Overdue,79.51,249,2,False
C0433,2024-12-20,89.17,Paid,58.8,8,34,True
C0071,2024-07-28,127.86,Paid,38.31,112,104,False
C0632,2024-12-13,166.94,Overdue,38.88,337,38,True
C0413,2025-01-06,146.19,Due,62.89,360,160,False
C0497,2024-11-27,78.5,Paid,22.86,352,199,False
C0256,2024-09-21,94.76,Paid,10.98,163,83,True
C0718,2025-02-15,82.56,Paid,84.92,127,178,True
C0575,2025-01-26,139.34,Due,87.27,432,150,False
C0120,2025-04-05,127.85,Due,9.24,287,66,True
C0110,2025-04-14,114.69,Overdue,99.06,472,68,False
C0245,2024-07-06,50.56,Due,67.1,312,194,True
C0949,2025-03-11,31.65,Overdue,50.68,330,198,True
C0462,2025-01-04,74.01,Due,11.61,457,135,False
C0388,2025-04-09,71.33,Overdue,12.11,404,160,True
C0046,2024-09-15,178.63,Overdue,70.0,130,143,True
C0891,2024-10-24,49.01,Overdue,59.74,186,133,False
C0550,2025-01-23,134.01,Paid,66.37,130,194,True
C0379,2024-08-18,192.16,Paid,21.32,339,75,True
C0427,2024-09-27,99.59,Due,7.19,392,12,True
C0257,2025-01-07,119.07,Paid,18.66,378,153,True
C0417,2024-11-14,102.92,Due,88.27,66,3,False
C0888,2024-11-26,103.85,Paid,37.02,411,88,False
C0252,2024-10-23,45.94,Paid,50.23,193,90,True
C0867,2024-08-24,12.94,Overdue,18.04,181,173,False
C0837,2024-06-25,30.77,Overdue,75.29,253,53,True
C0722,2024-09-11,105.57,Overdue,76.56,428,104,False
C0428,2024-08-15,162.08,Due,55.44,440,3,False
C0962,2025-02-17,51.64,Overdue,95.8,85,171,False
C0497,2025-03-30,154.01,Paid,68.78,153,43,True
C0127,2025-03-11,149.14,Paid,42.89,433,31,True
C0347,2024-10-22,174.57,Overdue,16.45,459,77,True
C0080,2024-08-24,21.26,Due,17.49,379,73,False
C0582,2025-02-12,143.72,Overdue,24.96,196,6,False
C0759,2025-05-30,76.74,Paid,39.57,32,20,True
C0105,2024-11-01,154.29,Overdue,15.61,437,142,True
C0773,2025-04-13,43.83,Overdue,49.56,378,40,False
C0440,2025-01-20,57.27,Overdue,65.55,247,52,False
C0424,2024-08-16,175.86,Due,36.48,397,198,False
C0170,2024-07-29,50.62,Due,56.25,25,43,False
C0591,2025-03-01,92.94,Due,19.62,332,180,False
C0109,2024-12-31,100.97,Due,26.57,297,70,False
C0211,2024-09-19,75.97,Due,22.21,291,35,False
C0850,2024-08-01,200.0,Paid,47.72,458,155,True
C0688,2024-10-14,174.13,Paid,34.3,376,89,True
C0119,2024-10-25,135.39,Due,57.83,299,110,False
C0750,2024-12-24,30.53,Due,7.99,263,178,True
C0837,2024-11-19,175.12,Due,24.88,496,57,True
C0417,2025-02-16,173.73,Due,35.87,462,86,False
C0081,2025-02-06,144.68,Due,45.48,113,180,False
C0620,2025-03-21,48.26,Due,40.32,66,162,False
C0397,2025-05-08,137.02,Due,82.08,167,109,True
C0587,2024-08-10,193.39,Overdue,4.01,427,65,False
C0439,2025-03-30,107.36,Overdue,10.12,67,75,True
C0379,2024-06-20,96.39,Paid,64.63,220,97,False
C0858,2024-10-28,76.88,Paid,35.38,306,131,False
C0423,2025-02-27,37.3,Due,35.61,186,36,False
C0174,2025-01-26,129.35,Paid,19.89,127,152,False
C0404,2024-11-08,86.11,Overdue,37.84,385,47,True
C0515,2024-12-08,149.42,Overdue,73.0,137,167,True
C0913,2025-03-15,151.32,Paid,59.1,236,10,True
C0490,2024-10-14,180.13,Due,64.05,135,46,False
C0583,2024-09-24,71.28,Due,59.9,156,51,True
C0808,2025-03-10,152.39,Overdue,95.29,172,29,False
C0485,2025-03-30,69.85,Due,68.22,92,79,False
C0467,2024-12-06,73.09,Overdue,58.93,112,140,True
C0994,2024-09-03,127.15,Overdue,23.69,2,42,False
C0433,2025-04-20,48.14,Due,71.31,439,5,False
C0838,2025-01-07,168.4,Overdue,30.63,241,66,False
C0088,2025-01-01,148.92,Paid,50.02,409,24,True
C0047,2025-03-11,93.0,Paid,54.78,484,42,False
C0357,2025-05-04,78.23,Overdue,68.19,411,179,True
C0310,2025-03-05,77.89,Due,48.55,289,80,False
C0642,2024-12-25,67.79,Paid,34.3,373,192,False
C0873,2024-10-02,12.26,Due,45.1,303,122,True
C0599,2024-08-02,177.13,Paid,14.49,242,181,False
C0319,2025-02-20,60.17,Due,7.17,441,121,True
C0084,2025-01-29,135.88,Paid,92.99,69,1,True
C0068,2025-03-10,41.6,Paid,74.43,420,158,False
C0845,2025-01-19,111.9,Due,90.76,109,191,False
C0899,2024-10-07,36.69,Due,48.92,281,180,True
C0547,2025-01-01,185.02,Overdue,9.21,127,190,True
C0843,2024-07-29,37.9,Due,95.49,145,113,True
C0824,2025-05-08,46.93,Overdue,41.51,284,9,True
C0544,2025-05-22,184.72,Paid,68.59,352,54,False
C0788,2024-06-28,86.82,Due,33.73,279,58,True
C0843,2025-01-25,91.98,Due,37.16,400,120,False
C0393,2024-07-31,110.62,Paid,52.74,358,13,False
C0336,2024-07-14,73.09,Paid,86.77,84,122,False
C0097,2024-12-27,199.79,Due,40.04,380,36,True
C0592,2024-06-20,58.71,Paid,82.81,261,199,False
C0668,2024-07-24,68.7,Paid,39.42,125,26,True
C0987,2025-04-02,65.18,Due,39.17,6,197,True
C0357,2024-09-24,180.12,Paid,62.75,312,187,False
C0099,2024-07-17,136.79,Due,27.09,343,153,False
C0843,2025-04-04,141.18,Due,23.94,162,42,False
C0854,2024-07-09,166.42,Paid,32.19,102,44,True
C0366,2024-11-23,183.35,Due,8.17,349,14,True
C0017,2025-05-04,29.83,Overdue,48.89,367,32,False
C0382,2024-08-01,24.7,Overdue,49.28,413,149,False
C0056,2025-01-07,172.54,Paid,8.56,82,87,True
C0422,2024-11-21,33.06,Overdue,72.88,202,65,False
C0547,2025-03-28,128.34,Paid,68.35,312,65,True
C0138,2025-04-04,63.48,Due,40.96,485,150,True
C0686,2025-01-10,157.83,Due,2.11,381,8,True
C0054,2025-04-23,55.48,Paid,41.65,30,74,True
C0872,2025-06-02,164.67,Due,6.79,258,200,True
C0443,2024-11-19,23.98,Due,82.09,9,114,True
C0128,2024-12-21,182.08,Paid,17.42,408,34,True
C0162,2024-11-04,30.87,Overdue,49.44,4,63,True
C0781,2024-06-10,78.08,Overdue,50.08,103,111,True
C0091,2024-07-26,183.12,Overdue,2.86,361,96,True
C0138,2024-09-14,151.37,Overdue,36.62,398,148,True
C0569,2025-01-13,55.82,Paid,76.55,495,155,False
C0778,2024-06-06,111.15,Due,45.65,314,66,True
C0554,2024-07-01,142.14,Due,46.91,111,197,False
C0432,2024-10-22,157.43,Paid,38.78,11,64,True
C0005,2024-09-23,102.24,Due,21.9,255,44,False
C0927,2025-05-06,89.98,Due,24.16,1,173,True
C0503,2024-10-04,150.35,Paid,79.01,211,4,True
C0869,2024-07-15,162.93,Paid,56.58,186,126,True
C0405,2024-08-21,168.74,Paid,46.19,228,195,False
C0597,2025-06-02,93.57,Paid,75.08,84,198,False
C0398,2025-05-19,104.42,Overdue,74.2,147,194,True
C0209,2024-10-15,149.19,Overdue,7.84,68,89,False
C0117,2024-08-28,94.37,Paid,9.68,146,32,True
C0259,2024-11-26,163.08,Paid,53.64,73,177,True
C0979,2025-03-16,26.38,Due,35.35,277,17,True
C0781,2025-03-10,116.32,Due,20.21,148,58,True
C0841,2024-07-16,37.56,Overdue,90.79,128,167,False
C0338,2025-05-01,84.1,Due,95.98,120,86,True
C0699,2024-10-23,95.73,Due,47.48,143,154,False
C0082,2024-09-06,70.75,Due,99.29,332,61,False
C0197,2024-10-01,172.48,Paid,89.02,157,91,False
C0259,2024-09-28,132.4,Overdue,42.31,496,13,True
C0036,2024-06-29,125.53,Overdue,1.31,57,195,False
C0938,2024-12-03,38.41,Paid,26.21,203,167,True
C0973,2025-05-06,106.7,Paid,93.2,340,134,False
C0582,2025-02-24,31.23,Paid,42.57,274,70,False
C0005,2025-04-21,145.51,Overdue,93.57,166,150,False
C0853,2024-12-04,44.55,Overdue,87.22,84,64,True
C0165,2025-02-02,89.4,Due,66.22,454,191,True
C0321,2024-10-13,41.38,Due,13.29,149,39,True
C0695,2024-12-03,120.85,Paid,25.44,59,29,False
C0850,2025-01-17,33.02,Overdue,26.49,438,109,True
C0586,2024-10-04,11.14,Due,43.59,226,125,False
C0234,2024-12-22,72.47,Overdue,45.54,156,154,True
C0579,2024-09-10,136.68,Paid,76.46,179,55,False
C0071,2025-03-21,94.76,Overdue,78.1,179,169,False
C0578,2025-03-03,23.09,Overdue,7.85,221,134,True
C0725,2024-08-24,158.06,Overdue,20.96,353,92,True
C0629,2024-09-18,128.07,Due,1.7,335,33,True
C0158,2025-04-14,99.01,Due,85.74,377,136,False
C0609,2025-02-19,54.03,Paid,25.32,105,191,True
C0287,2025-04-26,90.25,Paid,64.14,259,170,False
C0057,2024-06-24,122.61,Due,59.68,417,59,True
C0535,2025-03-18,144.38,Paid,44.03,246,136,True
C0130,2025-02-09,146.88,Due,10.83,164,130,False
C0434,2024-08-15,194.62,Due,53.64,341,195,False
C0625,2025-02-12,29.37,Due,45.31,122,9,True
C0275,2024-10-20,47.56,Due,10.23,29,82,True
C0878,2024-08-29,57.2,Due,52.0,303,44,False
